debate_audio_id,sentence_id,sentence_index,speaker_raw,n_words,start_sec,end_sec,duration_sec,sentence_text,source
1036,1036_w1209,1208,UNKNOWN,32,4980.631,4990.741,10.11,"Does that mean that you will deport every undocumented immigrant in America, including those who have jobs, including those whose spouses are citizens, and including those who have lived here for decades?",whisper_canonical
1036,1036_w1210,1209,UNKNOWN,8,4990.861,4992.723,1.862,"And if so, how will you do it?",whisper_canonical
1036,1036_w1211,1210,UNKNOWN,3,4993.324,4994.004,0.68,Just one second.,whisper_canonical
1036,1036_w1212,1211,UNKNOWN,6,4994.044,4995.346,1.302,He said we killed three people.,whisper_canonical
1036,1036_w1213,1212,UNKNOWN,31,4996.178,5007.114,10.936,"The people we killed are Al-Baghdadi and Salomeini, the two greatest terrors, biggest terrors anywhere in the world, and it had a huge impact on everything, not just border on everything.",whisper_canonical
1036,1036_w1214,1213,UNKNOWN,11,5007.875,5010.118,2.243,"He's the one that killed people with the bad water, including",whisper_canonical
1036,1036_w1215,1214,UNKNOWN,15,5011.18,5016.364,5.184,hundreds of thousands of people dying and also killing our citizens when they come in.,whisper_canonical
1036,1036_w1216,1215,UNKNOWN,9,5016.845,5019.667,2.822,We are living right now in a rats nest.,whisper_canonical
1036,1036_w1217,1216,UNKNOWN,21,5019.968,5026.553,6.585,They're killing our people in New York and California and every state in the union because we don't have borders anymore.,whisper_canonical
1036,1036_w1218,1217,UNKNOWN,6,5026.673,5028.115,1.442,Every state is now a border.,whisper_canonical
1036,1036_w1219,1218,UNKNOWN,26,5028.655,5037.745,9.09,"And because of his ridiculous, insane, and very stupid policies, people are coming in and they're killing our citizens at a level that we've never seen.",whisper_canonical
1036,1036_w1220,1219,UNKNOWN,5,5037.785,5039.227,1.442,We call it migrant crime.,whisper_canonical
1036,1036_w1221,1220,UNKNOWN,6,5039.727,5041.669,1.942,I call it Biden migrant crime.,whisper_canonical
1036,1036_w1222,1221,UNKNOWN,12,5042.01,5045.213,3.203,They're killing our citizens at a level that we've never seen before.,whisper_canonical
1036,1036_w1223,1222,UNKNOWN,15,5045.514,5049.758,4.244,And you're reading it like these three incredible young girls over the last few days.,whisper_canonical
1036,1036_w1224,1223,UNKNOWN,20,5050.699,5056.203,5.504,"One of them had just spoke to the mother, and they just had the funeral for this girl, years old.",whisper_canonical
1036,1036_w1225,1224,UNKNOWN,6,5056.603,5058.704,2.101,This is horrible what's taken place.,whisper_canonical
1036,1036_w1226,1225,UNKNOWN,6,5058.764,5060.365,1.601,What's taken place in our country.,whisper_canonical
1036,1036_w1227,1226,UNKNOWN,6,5060.966,5064.007,3.041,We're literally an uncivilized country now.,whisper_canonical
1036,1036_w1228,1227,UNKNOWN,6,5064.488,5065.448,0.96,He doesn't want it to be.,whisper_canonical
1036,1036_w1229,1228,UNKNOWN,4,5065.488,5066.309,0.821,He just doesn't know.,whisper_canonical
1036,1036_w1230,1229,UNKNOWN,4,5066.609,5067.69,1.081,He opened the borders.,whisper_canonical
1036,1036_w1231,1230,UNKNOWN,6,5067.85,5069.511,1.661,Nobody's ever seen anything like it.,whisper_canonical
1036,1036_w1232,1231,UNKNOWN,26,5069.811,5074.734,4.923,"And we have to get a lot of these people out, and we have to get them out fast because they're going to destroy our country.",whisper_canonical
1036,1036_w1233,1232,UNKNOWN,8,5075.014,5076.315,1.301,Just take a look at where they're living.,whisper_canonical
1036,1036_w1234,1233,UNKNOWN,5,5076.715,5078.537,1.822,They're living in luxury hotels.,whisper_canonical
1036,1036_w1235,1234,UNKNOWN,7,5079.337,5080.798,1.461,in New York City and other places.,whisper_canonical
1036,1036_w1236,1235,UNKNOWN,6,5081.438,5082.779,1.341,Our veterans are on the street.,whisper_canonical
1036,1036_w1237,1236,UNKNOWN,9,5082.799,5084.9,2.101,They're dying because he doesn't care about our veterans.,whisper_canonical
1036,1036_w1238,1237,UNKNOWN,3,5084.94,5085.42,0.48,He doesn't care.,whisper_canonical
1036,1036_w1239,1238,UNKNOWN,7,5085.46,5087.081,1.621,He doesn't like the military at all.,whisper_canonical
1036,1036_w1240,1239,UNKNOWN,7,5087.661,5088.981,1.32,And he doesn't care about our veterans.,whisper_canonical
1036,1036_w1241,1240,UNKNOWN,3,5089.061,5089.902,0.841,Nobody's been worse.,whisper_canonical
1036,1036_w1242,1241,UNKNOWN,13,5090.342,5093.844,3.502,I had the highest approval rating for veterans taking care of the VA.,whisper_canonical
1036,1036_w1243,1242,UNKNOWN,4,5094.384,5095.024,0.64,He has the worst.,whisper_canonical
1036,1036_w1244,1243,UNKNOWN,23,5095.044,5101.167,6.123,"He's gotten rid of all the things that I approved, choice that I got through Congress, all of the different things I approved.",whisper_canonical
1036,1036_w1245,1244,UNKNOWN,2,5101.687,5102.468,0.781,They abandoned.,whisper_canonical
1036,1036_w1246,1245,UNKNOWN,24,5102.868,5108.714,5.846,"We had, by far, the highest, and now it's down in less than half because he's done all these great things that we did.",whisper_canonical
1036,1036_w1247,1246,UNKNOWN,14,5109.175,5112.118,2.943,"And I think he did it just because I approved it, which is crazy.",whisper_canonical
1036,1036_w1248,1247,UNKNOWN,19,5112.618,5116.823,4.205,But he has killed so many people at our border by allowing all of these people to come in.,whisper_canonical
1036,1036_w1249,1248,UNKNOWN,8,5117.203,5118.965,1.762,And it's a very sad day in America.,whisper_canonical
1036,1036_w1250,1249,UNKNOWN,6,5118.985,5119.806,0.821,"President Biden, you have the mic.",whisper_canonical
1036,1036_w1251,1250,UNKNOWN,8,5120.006,5121.527,1.521,Every single thing he said is a lie.,whisper_canonical
1036,1036_w1252,1251,UNKNOWN,3,5122.148,5122.908,0.76,Every single one.,whisper_canonical
1036,1036_w1253,1252,UNKNOWN,17,5123.249,5127.192,3.943,"For example, veterans are a hell of a lot better off since I passed the PACT Act.",whisper_canonical
1036,1036_w1254,1253,UNKNOWN,12,5127.892,5131.015,3.123,One million of them now have insurance and their families have it.,whisper_canonical
1036,1036_w1255,1254,UNKNOWN,20,5131.555,5137.54,5.985,"Their families have it because what happened, whether it was Agent Orange or Burn Pits, they're all being covered now.",whisper_canonical
1036,1036_w1256,1255,UNKNOWN,7,5138.061,5140.202,2.141,"And he opposed, his group opposed that.",whisper_canonical
1036,1036_w1257,1256,UNKNOWN,12,5140.603,5144.065,3.462,We're also in a situation where we have great respect for veterans.,whisper_canonical
1036,1036_w1258,1257,UNKNOWN,7,5144.106,5145.367,1.261,My son spent a year in Iraq.,whisper_canonical
1036,1036_w1259,1258,UNKNOWN,16,5146.027,5149.929,3.902,"leaving one of the next one of those burn pits, came back with stage four glioblastoma.",whisper_canonical
1036,1036_w1260,1259,UNKNOWN,18,5150.449,5157.552,7.103,"I was recently in France for a D-Day, and I spoke to all about those heroes that died.",whisper_canonical
1036,1036_w1261,1260,UNKNOWN,17,5157.992,5162.133,4.141,"I went to the World War II cemetery, World War I cemetery he refused to go to.",whisper_canonical
1036,1036_w1262,1261,UNKNOWN,29,5162.594,5168.136,5.542,"He was standing with his four-star general, and he told me, he said, I don't want to go in there because there are a bunch of losers and suckers.",whisper_canonical
1036,1036_w1263,1262,UNKNOWN,11,5168.616,5170.597,1.981,"My son was not a loser, he was not a sucker.",whisper_canonical
1036,1036_w1264,1263,UNKNOWN,6,5170.897,5172.437,1.54,"You're the sucker, you're the loser.",whisper_canonical
1036,1036_w1265,1264,UNKNOWN,2,5173.078,5173.518,0.44,President Trump?,whisper_canonical
1036,1036_w1266,1265,UNKNOWN,11,5174.769,5177.11,2.341,"First of all, that was a made-up quote, suckers and losers.",whisper_canonical
1036,1036_w1267,1266,UNKNOWN,4,5177.17,5177.811,0.641,They made it up.,whisper_canonical
1036,1036_w1268,1267,UNKNOWN,13,5177.891,5181.473,3.582,"It was in a third-rate magazine that's failing, like many of these magazines.",whisper_canonical
1036,1036_w1269,1268,UNKNOWN,4,5182.073,5182.713,0.64,He made that up.,whisper_canonical
1036,1036_w1270,1269,UNKNOWN,5,5183.114,5184.274,1.16,He put it in commercials.,whisper_canonical
1036,1036_w1271,1270,UNKNOWN,3,5184.374,5185.275,0.901,We've notified him.,whisper_canonical
1036,1036_w1272,1271,UNKNOWN,9,5185.655,5187.796,2.141,We had people that said I didn't say it.,whisper_canonical
1036,1036_w1273,1272,UNKNOWN,4,5187.856,5188.416,0.56,And think of this.,whisper_canonical
1036,1036_w1274,1273,UNKNOWN,13,5188.797,5192.498,3.701,Who would say I'm at a cemetery or I'm talking about our veterans?,whisper_canonical
1036,1036_w1275,1274,UNKNOWN,5,5192.739,5194.379,1.64,Because nobody's taking better care.,whisper_canonical
1036,1036_w1276,1275,UNKNOWN,11,5194.399,5196.701,2.302,"I'm so glad this came up, and he brought it up.",whisper_canonical
1036,1036_w1277,1276,UNKNOWN,12,5197.686,5200.689,3.003,There's nobody that's taken better care of our soldiers than I have.,whisper_canonical
1036,1036_w1278,1277,UNKNOWN,26,5201.31,5209.659,8.349,"To think that I would, in front of generals and others, say, suckers and losers, we have people that said it was never said by me.",whisper_canonical
1036,1036_w1279,1278,UNKNOWN,22,5210.18,5216.987,6.807,"It was made up by him, just like Russia, Russia, Russia was made up, just like the intelligence agents are made up.",whisper_canonical
1036,1036_w1280,1279,UNKNOWN,14,5217.588,5221.472,3.884,"Just like the new thing with the economists are talking, it's the same thing.",whisper_canonical
1036,1036_w1281,1280,UNKNOWN,9,5222.273,5226.818,4.545,intelligence agents said that the laptop was Russia disinformation.,whisper_canonical
1036,1036_w1282,1281,UNKNOWN,2,5226.958,5227.439,0.481,It wasn't.,whisper_canonical
1036,1036_w1283,1282,UNKNOWN,6,5227.719,5229.381,1.662,"That came from his son, Hunter.",whisper_canonical
1036,1036_w1284,1283,UNKNOWN,4,5229.961,5231.603,1.642,It wasn't Russia disinformation.,whisper_canonical
1036,1036_w1285,1284,UNKNOWN,15,5231.863,5235.928,4.065,"He made up the suckers and losers, so he should apologize to me right now.",whisper_canonical
1036,1036_w1286,1285,UNKNOWN,16,5236.77,5241.411,4.641,"Four-star General Stan and your side was on your staff who said you said it, period.",whisper_canonical
1036,1036_w1287,1286,UNKNOWN,3,5241.792,5242.532,0.74,That's number one.,whisper_canonical
1036,1036_w1288,1287,UNKNOWN,19,5243.072,5248.594,5.522,"And number two, the idea, the idea that I have to apologize to you for anything along the line.",whisper_canonical
1036,1036_w1289,1288,UNKNOWN,12,5249.014,5251.895,2.881,We've done more for veterans than any president has in American history.,whisper_canonical
1036,1036_w1290,1289,UNKNOWN,2,5252.395,5253.075,0.68,American history.,whisper_canonical
1036,1036_w1291,1290,UNKNOWN,7,5253.535,5254.957,1.422,And they now are in their family.,whisper_canonical
1036,1036_w1292,1291,UNKNOWN,30,5255.237,5262.085,6.848,The only sacred obligation we have as a country is to care for our veterans when they come home and their families and equip them when they go to war.,whisper_canonical
1036,1036_w1293,1292,UNKNOWN,4,5262.586,5263.507,0.921,That's what we're doing.,whisper_canonical
1036,1036_w1294,1293,UNKNOWN,7,5263.827,5265.229,1.402,That's what the VA is doing now.,whisper_canonical
1036,1036_w1295,1294,UNKNOWN,11,5265.609,5268.272,2.663,They're doing more for veterans than ever before in our history.,whisper_canonical
1036,1036_w1296,1295,UNKNOWN,2,5268.753,5268.973,0.22,All right.,whisper_canonical
1036,1036_w1297,1296,UNKNOWN,4,5269.053,5269.594,0.541,Thank you so much.,whisper_canonical
1036,1036_w1298,1297,UNKNOWN,22,5270.498,5277.124,6.626,"On the topic of foreign policy, I want to begin with Russia's war against Ukraine, which is now in its third year.",whisper_canonical
1036,1036_w1299,1298,UNKNOWN,31,5277.965,5291.736,13.771,"Former President Trump, Russian President Vladimir Putin says he'll only end this war if Russia keeps the Ukrainian territory it has already claimed, and Ukraine abandons its bid to join NATO.",whisper_canonical
1036,1036_w1300,1299,UNKNOWN,6,5292.597,5294.319,1.722,Are Putin's terms acceptable to you?,whisper_canonical
1036,1036_w1301,1300,UNKNOWN,9,5296.175,5299.316,3.141,our veterans and our soldiers can't stand this guy.,whisper_canonical
1036,1036_w1302,1301,UNKNOWN,4,5299.876,5300.897,1.021,They can't stand him.,whisper_canonical
1036,1036_w1303,1302,UNKNOWN,16,5301.177,5305.679,4.502,"They think he's the worst commander-in-chief if that's what you call them, that we've ever had.",whisper_canonical
1036,1036_w1304,1303,UNKNOWN,4,5305.819,5306.659,0.84,They can't stand him.,whisper_canonical
1036,1036_w1305,1304,UNKNOWN,5,5306.919,5307.94,1.021,So let's get that straight.,whisper_canonical
1036,1036_w1306,1305,UNKNOWN,11,5308.58,5310.661,2.081,And they like me more than just about any of them.,whisper_canonical
1036,1036_w1307,1306,UNKNOWN,9,5311.401,5314.102,2.701,And that's based on every single bit of information.,whisper_canonical
1036,1036_w1308,1307,UNKNOWN,25,5314.562,5322.466,7.904,"As far as Russia and Ukraine, if we had a real president, the president that knew, that was respected by Putin, He would have never.",whisper_canonical
1036,1036_w1309,1308,UNKNOWN,6,5322.526,5324.367,1.841,He would have never invaded Ukraine.,whisper_canonical
1036,1036_w1310,1309,UNKNOWN,13,5325.008,5327.89,2.882,"A lot of people are dead right now, much more than people know.",whisper_canonical
1036,1036_w1311,1310,UNKNOWN,6,5327.91,5329.111,1.201,"You know, they talk about numbers.",whisper_canonical
1036,1036_w1312,1311,UNKNOWN,9,5329.151,5331.433,2.282,"You can double those numbers, maybe triple those numbers.",whisper_canonical
1036,1036_w1313,1312,UNKNOWN,6,5332.314,5333.515,1.201,He did nothing to stop it.,whisper_canonical
1036,1036_w1314,1313,UNKNOWN,10,5333.535,5335.816,2.281,"In fact, I think he encouraged Russia from going in.",whisper_canonical
1036,1036_w1315,1314,UNKNOWN,5,5336.297,5337.057,0.76,I'll tell you what happened.,whisper_canonical
1036,1036_w1316,1315,UNKNOWN,6,5337.097,5338.779,1.682,He was so bad with Afghanistan.,whisper_canonical
1036,1036_w1317,1316,UNKNOWN,15,5338.859,5343.763,4.904,"It was such a horrible embarrassment, most embarrassing moment in the history of our country.",whisper_canonical
1036,1036_w1318,1317,UNKNOWN,66,5344.203,5363.694,19.491,that when Putin watched that and he saw the incompetence that he should he should have fired those generals like I fired the one that you mentioned and so he's got no love loss but he should have fired those generals no general got fired for the most embarrassing moment in the history of our country Afghanistan where we left billions of dollars of equipment behind.,whisper_canonical
1036,1036_w1319,1318,UNKNOWN,8,5363.974,5368.356,4.382,"We lost beautiful soldiers, and soldiers were obliterated.",whisper_canonical
1036,1036_w1320,1319,UNKNOWN,9,5368.476,5370.176,1.7,"And, by the way, we left people behind, too.",whisper_canonical
1036,1036_w1321,1320,UNKNOWN,5,5370.196,5371.877,1.681,We left American citizens behind.,whisper_canonical
1036,1036_w1322,1321,UNKNOWN,9,5372.297,5374.738,2.441,"When Putin saw that, he said, you know what?",whisper_canonical
1036,1036_w1323,1322,UNKNOWN,15,5375.038,5378.759,3.721,I think we're going to go in and maybe take my this was his dream.,whisper_canonical
1036,1036_w1324,1323,UNKNOWN,8,5378.939,5380.42,1.481,"I talked to him about it, his dream.",whisper_canonical
1036,1036_w1325,1324,UNKNOWN,9,5380.7,5384.321,3.621,The difference is he never would have invaded Ukraine.,whisper_canonical
1036,1036_w1326,1325,UNKNOWN,9,5384.502,5388.263,3.761,Never. Just like Israel would have never been invaded.,whisper_canonical
1036,1036_w1327,1326,UNKNOWN,6,5389.345,5391.026,1.681,in a million years by Hamas.,whisper_canonical
1036,1036_w1328,1327,UNKNOWN,3,5391.687,5392.167,0.48,You know why?,whisper_canonical
1036,1036_w1329,1328,UNKNOWN,6,5392.788,5394.649,1.861,Because Iran was broke with me.,whisper_canonical
1036,1036_w1330,1329,UNKNOWN,8,5394.889,5396.691,1.802,I wouldn't let anybody do business with them.,whisper_canonical
1036,1036_w1331,1330,UNKNOWN,5,5396.771,5397.731,0.96,They ran out of money.,whisper_canonical
1036,1036_w1332,1331,UNKNOWN,3,5397.772,5398.312,0.54,They were broke.,whisper_canonical
1036,1036_w1333,1332,UNKNOWN,6,5398.352,5399.573,1.221,They had no money for Hamas.,whisper_canonical
1036,1036_w1334,1333,UNKNOWN,6,5399.893,5401.294,1.401,They had no money for anything.,whisper_canonical
1036,1036_w1335,1334,UNKNOWN,4,5401.614,5402.375,0.761,No money for terror.,whisper_canonical
1036,1036_w1336,1335,UNKNOWN,11,5402.595,5406.178,3.583,That's why you had no terror at all during my administration.,whisper_canonical
1036,1036_w1337,1336,UNKNOWN,10,5406.678,5409.08,2.402,"This place, the whole world is blowing up under him.",whisper_canonical
1036,1036_w1338,1337,UNKNOWN,2,5410.721,5411.222,0.501,President Biden.,whisper_canonical
1036,1036_w1339,1338,UNKNOWN,10,5412.282,5414.123,1.841,I've never heard so much malarkey in my whole life.,whisper_canonical
1036,1036_w1340,1339,UNKNOWN,44,5414.183,5428.148,13.965,"Look, the fact of the matter is that we're in a situation where, let's take the last point first, Iran attacked American troops, killed or caused brain damage for a number of these troops, and he did nothing about it when he was president.",whisper_canonical
1036,1036_w1341,1340,UNKNOWN,3,5428.648,5429.449,0.801,They were attacked.,whisper_canonical
1036,1036_w1342,1341,UNKNOWN,6,5429.809,5431.37,1.561,He said they're just having headaches.,whisper_canonical
1036,1036_w1343,1342,UNKNOWN,4,5431.431,5432.191,0.76,That's all it is.,whisper_canonical
1036,1036_w1344,1343,UNKNOWN,10,5432.692,5435.154,2.462,We didn't do a thing when the attack took place.,whisper_canonical
1036,1036_w1345,1344,UNKNOWN,2,5435.194,5435.654,0.46,Number one.,whisper_canonical
1036,1036_w1346,1345,UNKNOWN,14,5436.175,5444.101,7.926,"Number two, we got over Americans and others out of Afghanistan during that airlift.",whisper_canonical
1036,1036_w1347,1346,UNKNOWN,37,5444.542,5456.587,12.045,"Number three, we found ourselves in a situation where, if you take a look at what Trump did in Ukraine, He said, this guy told Ukraine, told Trump, do whatever you want, and do whatever you want.",whisper_canonical
1036,1036_w1348,1347,UNKNOWN,14,5457.167,5461.909,4.742,"And that's exactly what Trump did to Putin, encourage him, do whatever you want.",whisper_canonical
1036,1036_w1349,1348,UNKNOWN,4,5462.249,5462.809,0.56,And he went in.,whisper_canonical
1036,1036_w1350,1349,UNKNOWN,10,5462.849,5464.229,1.38,And listen to what he said when he went in.,whisper_canonical
1036,1036_w1351,1350,UNKNOWN,10,5464.249,5466.75,2.501,"He was going to take Kiev in five days, remember?",whisper_canonical
1036,1036_w1352,1351,UNKNOWN,8,5467.07,5468.71,1.64,Because it's part of the old Soviet Union.,whisper_canonical
1036,1036_w1353,1352,UNKNOWN,7,5469.01,5471.491,2.481,"That's what he wanted to reestablish, Kiev.",whisper_canonical
1036,1036_w1354,1353,UNKNOWN,9,5471.871,5473.571,1.7,"And he, in fact, didn't do it at all.",whisper_canonical
1036,1036_w1355,1354,UNKNOWN,8,5473.631,5475.132,1.501,"He didn't, wasn't able to get it done.",whisper_canonical
1036,1036_w1356,1355,UNKNOWN,12,5475.552,5479.533,3.981,"And they've lost over, they've lost thousands and thousands of troops, troops.",whisper_canonical
1036,1036_w1357,1356,UNKNOWN,25,5481.373,5490.56,9.187,"President Trump, I just want to go back to my original question, which is, are Putin's terms acceptable to you, keeping the territory in Ukraine?",whisper_canonical
1036,1036_w1358,1357,UNKNOWN,4,5490.58,5491.241,0.661,"No, they're not acceptable.",whisper_canonical
1036,1036_w1359,1358,UNKNOWN,4,5491.401,5492.522,1.121,"No, they're not acceptable.",whisper_canonical
1036,1036_w1360,1359,UNKNOWN,11,5493.443,5495.945,2.502,"But look, this is a war that never should have started.",whisper_canonical
1036,1036_w1361,1360,UNKNOWN,12,5496.205,5499.267,3.062,"If we had a leader in this war, he let everybody along.",whisper_canonical
1036,1036_w1362,1361,UNKNOWN,6,5499.788,5500.788,1.0,He's given billion now or more.,whisper_canonical
1036,1036_w1363,1362,UNKNOWN,2,5503.36,5503.9,0.54,to Ukraine.,whisper_canonical
1036,1036_w1364,1363,UNKNOWN,3,5503.92,5505.281,1.361,He's given billion.,whisper_canonical
1036,1036_w1365,1364,UNKNOWN,5,5505.641,5506.721,1.08,That's a lot of money.,whisper_canonical
1036,1036_w1366,1365,UNKNOWN,9,5506.781,5508.541,1.76,I don't think there's ever been anything like it.,whisper_canonical
1036,1036_w1367,1366,UNKNOWN,13,5508.601,5512.983,4.382,"Every time that Zelensky comes to this country, he walks away with billion.",whisper_canonical
1036,1036_w1368,1367,UNKNOWN,5,5513.023,5514.303,1.28,He's the greatest salesman ever.,whisper_canonical
1036,1036_w1369,1368,UNKNOWN,5,5514.763,5515.783,1.02,And I'm not knocking him.,whisper_canonical
1036,1036_w1370,1369,UNKNOWN,4,5515.903,5516.964,1.061,I'm not knocking anything.,whisper_canonical
1036,1036_w1371,1370,UNKNOWN,16,5517.304,5523.306,6.002,I'm only saying the money that we're spending on this war And we shouldn't be spending.,whisper_canonical
1036,1036_w1372,1371,UNKNOWN,5,5523.666,5524.807,1.141,It should have never happened.,whisper_canonical
1036,1036_w1373,1372,UNKNOWN,19,5525.227,5532.951,7.724,I will have that war settled between Putin and Zelensky as President-elect before I take office on January 20th.,whisper_canonical
1036,1036_w1374,1373,UNKNOWN,5,5532.991,5533.972,0.981,I'll have that war settled.,whisper_canonical
1036,1036_w1375,1374,UNKNOWN,7,5534.492,5538.294,3.802,"People being killed so needlessly, so stupidly.",whisper_canonical
1036,1036_w1376,1375,UNKNOWN,16,5538.875,5542.597,3.722,"And I will get it settled, and I'll get it settled fast before I take office.",whisper_canonical
1036,1036_w1377,1376,UNKNOWN,6,5543.617,5544.778,1.161,"President Biden, you have a minute.",whisper_canonical
1036,1036_w1378,1377,UNKNOWN,9,5545.952,5548.073,2.121,The fact is that Putin is a war criminal.,whisper_canonical
1036,1036_w1379,1378,UNKNOWN,7,5548.633,5551.335,2.702,He's killed thousands and thousands of people.,whisper_canonical
1036,1036_w1380,1379,UNKNOWN,7,5552.055,5553.736,1.681,And he has made one thing clear.,whisper_canonical
1036,1036_w1381,1380,UNKNOWN,20,5554.236,5560.019,5.783,"He wants to reestablish what was part of the Soviet Empire, not just a peace that wants all of Ukraine.",whisper_canonical
1036,1036_w1382,1381,UNKNOWN,4,5560.379,5561.119,0.74,That's what he wants.,whisper_canonical
1036,1036_w1383,1382,UNKNOWN,7,5561.419,5562.72,1.301,And then you think he'll stop there?,whisper_canonical
1036,1036_w1384,1383,UNKNOWN,11,5562.74,5566.442,3.702,"Do you think he'll stop when he, if he takes Ukraine?",whisper_canonical
1036,1036_w1385,1384,UNKNOWN,7,5566.822,5568.022,1.2,What do you think happens to Poland?,whisper_canonical
1036,1036_w1386,1385,UNKNOWN,6,5568.042,5569.263,1.221,What do you think of Belarus?,whisper_canonical
1036,1036_w1387,1386,UNKNOWN,9,5569.283,5571.244,1.961,What do you think happens to those NATO countries?,whisper_canonical
1036,1036_w1388,1387,UNKNOWN,57,5571.764,5586.298,14.534,"And so if you want a war, you ought to find out what he's going to do, because if, in fact, he does what he says and walks away, by the way, all that money we give Ukraine and weapons we make here in the United States are given the weapons, not the money at this point.",whisper_canonical
1036,1036_w1389,1388,UNKNOWN,14,5586.699,5592.204,5.505,And our NATO allies have produced as much funding for Ukraine as we have.,whisper_canonical
1036,1036_w1390,1389,UNKNOWN,4,5592.624,5593.605,0.981,That's why we're strong.,whisper_canonical
1036,1036_w1391,1390,UNKNOWN,2,5595.308,5595.628,0.32,Thank you.,whisper_canonical
1036,1036_w1392,1391,UNKNOWN,6,5595.668,5596.889,1.221,Moving on to the Middle East.,whisper_canonical
1036,1036_w1393,1392,UNKNOWN,14,5597.529,5604.034,6.505,"In October, Hamas attacked Israel, killing more than people and taking hundreds of hostages.",whisper_canonical
1036,1036_w1394,1393,UNKNOWN,12,5604.554,5608.297,3.743,Among those held and thought to still be alive are five Americans.,whisper_canonical
1036,1036_w1395,1394,UNKNOWN,14,5609.097,5614.261,5.164,Israel's response has killed thousands of Palestinians and created a humanitarian crisis in Gaza.,whisper_canonical
1036,1036_w1396,1395,UNKNOWN,2,5614.961,5615.682,0.721,President Biden.,whisper_canonical
1036,1036_w1397,1396,UNKNOWN,28,5616.482,5628.086,11.604,"You've put forward a proposal to resolve this conflict, but so far Hamas has not released the remaining hostages, and Israel is continuing its military offensive in Gaza.",whisper_canonical
1036,1036_w1398,1397,UNKNOWN,16,5628.646,5634.428,5.782,So what additional leverage will you use to get Hamas and Israel to end the war?,whisper_canonical
1036,1036_w1399,1398,UNKNOWN,4,5634.508,5635.228,0.72,You have two minutes.,whisper_canonical
1036,1036_w1400,1399,UNKNOWN,39,5635.71,5650.083,14.373,"Number one, everyone from the United Nations Security Council straight through to the G7 to the Israelis and Netanyahu himself have endorsed the plan that put forward, endorsed the plan that put forward, which has three stages to it.",whisper_canonical
1036,1036_w1401,1400,UNKNOWN,10,5650.604,5655.388,4.784,"The first stage is, trade the hostages for a ceasefire.",whisper_canonical
1036,1036_w1402,1401,UNKNOWN,8,5655.868,5658.411,2.543,Second phase is a ceasefire with additional conditions.,whisper_canonical
1036,1036_w1403,1402,UNKNOWN,10,5658.831,5661.454,2.623,"The third phase is, no, the end of the war.",whisper_canonical
1036,1036_w1404,1403,UNKNOWN,13,5661.974,5665.137,3.163,"The only one who wants the war to continue is Hamas, number one.",whisper_canonical
1036,1036_w1405,1404,UNKNOWN,6,5665.277,5666.378,1.101,They're the only ones standing out.,whisper_canonical
1036,1036_w1406,1405,UNKNOWN,9,5666.738,5670.041,3.303,We're still pushing hard to get them to accept.,whisper_canonical
1036,1036_w1407,1406,UNKNOWN,5,5670.081,5671.863,1.782,"In the meantime, what's happened?",whisper_canonical
1036,1036_w1408,1407,UNKNOWN,4,5672.403,5673.364,0.961,"In Israel, we're fine.",whisper_canonical
1036,1036_w1409,1408,UNKNOWN,11,5673.424,5677.488,4.064,"I said the only thing I've denied Israel was 2,000-pound bombs.",whisper_canonical
1036,1036_w1410,1409,UNKNOWN,8,5677.848,5679.87,2.022,They don't work very well in populated areas.,whisper_canonical
1036,1036_w1411,1410,UNKNOWN,7,5679.91,5681.111,1.201,They kill a lot of innocent people.,whisper_canonical
1036,1036_w1412,1411,UNKNOWN,14,5681.591,5684.413,2.822,We're providing Israel with all the weapons they need and when they need them.,whisper_canonical
1036,1036_w1413,1412,UNKNOWN,24,5684.773,5694.157,9.384,"And by the way, I'm the guy that organized the world against Iran when they had a full-blown intercontinental ballistic missile attack on Israel.",whisper_canonical
1036,1036_w1414,1413,UNKNOWN,4,5694.638,5695.378,0.74,No one was hurt.,whisper_canonical
1036,1036_w1415,1414,UNKNOWN,10,5695.778,5700.401,4.623,"No one, one Israeli was accidentally killed and it stopped.",whisper_canonical
1036,1036_w1416,1415,UNKNOWN,3,5700.821,5701.821,1.0,We saved Israel.,whisper_canonical
1036,1036_w1417,1416,UNKNOWN,14,5701.941,5706.384,4.443,We are the biggest producer of support for Israel of anyone in the world.,whisper_canonical
1036,1036_w1418,1417,UNKNOWN,8,5706.904,5708.665,1.761,"And so that's, there are two different things.",whisper_canonical
1036,1036_w1419,1418,UNKNOWN,7,5709.425,5711.806,2.381,Moss cannot be allowed to be continued.,whisper_canonical
1036,1036_w1420,1419,UNKNOWN,23,5711.946,5717.729,5.783,We continue to send our experts and our intelligence people as to how they can get a Moss like we did Ben Laden.,whisper_canonical
1036,1036_w1421,1420,UNKNOWN,6,5718.129,5719.13,1.001,You don't have to do it.,whisper_canonical
1036,1036_w1422,1421,UNKNOWN,16,5719.45,5723.732,4.282,"And by the way, they've been greatly weakened to Moss, greatly weakened, and they should be.",whisper_canonical
1036,1036_w1423,1422,UNKNOWN,4,5724.112,5725.133,1.021,They should be eliminated.,whisper_canonical
1036,1036_w1424,1423,UNKNOWN,14,5725.613,5730.396,4.783,"But you've got to be careful for what, using certain weapons among population centers.",whisper_canonical
